sex,agegr,edu,socprof,marital,depress,trust,trustfam,trustneigh,income,weight
FEMALE,45-59,SECONDARY,UNEMPLOYED,MARRIED,3,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,650,90
MALE,45-59,SECONDARY,EMPLOYED IN PUBLIC SECTOR,DIVORCED,3,ONE CAN`T BE TOO CAREFUL,YES,NO,1400,60
FEMALE,35-44,VOCATIONAL/GRAMMAR,UNEMPLOYED,MARRIED,0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,-8,69
FEMALE,25-34,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,MARRIED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,-8,62
MALE,16-24,VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,SINGLE,0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,900,68
MALE,45-59,SECONDARY,LONG-TERM SICK/DISABLED,MARRIED,5,ONE CAN`T BE TOO CAREFUL,YES,NO,1200,100
MALE,45-59,SECONDARY,LONG-TERM SICK/DISABLED,SINGLE,4,ONE CAN`T BE TOO CAREFUL,YES,NO,1800,70
FEMALE,25-34,SECONDARY,PUPIL OR STUDENT,SINGLE,3,ONE CAN`T BE TOO CAREFUL,YES,YES,7500,46
MALE,45-59,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,7,ONE CAN`T BE TOO CAREFUL,YES,YES,1200,98
FEMALE,25-34,POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,SINGLE,2,MOST PEOPLE CAN BE TRUSTED,YES,NO,2400,61
FEMALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,4,ONE CAN`T BE TOO CAREFUL,YES,NO,NA,53
FEMALE,35-44,VOCATIONAL/GRAMMAR,FARMER,MARRIED,5,ONE CAN`T BE TOO CAREFUL,YES,YES,600,70
MALE,25-34,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,NO,1670,86
MALE,65+,SECONDARY,RETIRED,MARRIED,15,ONE CAN`T BE TOO CAREFUL,YES,YES,1000,90
FEMALE,16-24,PRIMARY/NO EDUCATION,PUPIL OR STUDENT,SINGLE,2,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,-8,59
MALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,7,ONE CAN`T BE TOO CAREFUL,YES,NO,NA,54
FEMALE,25-34,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,YES,1000,50
MALE,65+,SECONDARY,RETIRED,MARRIED,7,IT`S DIFFICULT TO TELL,YES,YES,1400,82
FEMALE,45-59,POST-SECONDARY OR HIGHER,RETIRED,SINGLE,6,ONE CAN`T BE TOO CAREFUL,YES,NO,1900,65
MALE,45-59,SECONDARY,EMPLOYED IN PUBLIC SECTOR,MARRIED,11,ONE CAN`T BE TOO CAREFUL,YES,YES,3500,98
FEMALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,1,ONE CAN`T BE TOO CAREFUL,YES,YES,-8,56
FEMALE,NA,VOCATIONAL/GRAMMAR,UNEMPLOYED,WIDOWED,NA,ONE CAN`T BE TOO CAREFUL,YES,NO,-8,71
FEMALE,45-59,PRIMARY/NO EDUCATION,RETIRED,MARRIED,4,ONE CAN`T BE TOO CAREFUL,YES,YES,1300,100
FEMALE,65+,SECONDARY,RETIRED,MARRIED,9,ONE CAN`T BE TOO CAREFUL,YES,NO,870,70
FEMALE,35-44,VOCATIONAL/GRAMMAR,FARMER,MARRIED,0,IT`S DIFFICULT TO TELL,YES,YES,3000,73
MALE,16-24,SECONDARY,PUPIL OR STUDENT,SINGLE,NA,MOST PEOPLE CAN BE TRUSTED,YES,YES,NA,80
MALE,16-24,SECONDARY,PUPIL OR STUDENT,SINGLE,1,ONE CAN`T BE TOO CAREFUL,YES,NO,NA,98
MALE,65+,SECONDARY,RETIRED,MARRIED,10,ONE CAN`T BE TOO CAREFUL,YES,YES,2010,68
FEMALE,25-34,VOCATIONAL/GRAMMAR,UNEMPLOYED,DIVORCED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,700,54
FEMALE,65+,PRIMARY/NO EDUCATION,RETIRED,MARRIED,5,ONE CAN`T BE TOO CAREFUL,YES,YES,800,70
FEMALE,60-64,SECONDARY,RETIRED,WIDOWED,6,ONE CAN`T BE TOO CAREFUL,YES,YES,1370,68
MALE,65+,PRIMARY/NO EDUCATION,RETIRED,MARRIED,12,ONE CAN`T BE TOO CAREFUL,YES,YES,1140,104
FEMALE,60-64,PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,MARRIED,7,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,70
MALE,25-34,PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,SINGLE,3,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,600,100
FEMALE,16-24,POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,SINGLE,1,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,73
MALE,60-64,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,2,ONE CAN`T BE TOO CAREFUL,YES,NO,1000,83
MALE,25-34,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,2500,90
MALE,45-59,POST-SECONDARY OR HIGHER,SELF-EMPLOYED,MARRIED,3,ONE CAN`T BE TOO CAREFUL,YES,YES,-8,75
MALE,45-59,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,3,ONE CAN`T BE TOO CAREFUL,YES,YES,2800,64
MALE,45-59,VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,SINGLE,3,ONE CAN`T BE TOO CAREFUL,YES,YES,700,95
FEMALE,45-59,SECONDARY,RETIRED,WIDOWED,6,ONE CAN`T BE TOO CAREFUL,YES,YES,1000,53
FEMALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,3,MOST PEOPLE CAN BE TRUSTED,NO,NO,NA,51
FEMALE,65+,SECONDARY,RETIRED,WIDOWED,8,ONE CAN`T BE TOO CAREFUL,YES,YES,1400,68
FEMALE,25-34,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,2,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,3100,64
MALE,45-59,SECONDARY,UNEMPLOYED,MARRIED,7,ONE CAN`T BE TOO CAREFUL,YES,YES,600,90
FEMALE,45-59,SECONDARY,FARMER,MARRIED,6,ONE CAN`T BE TOO CAREFUL,YES,YES,1000,86
MALE,25-34,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,1800,90
FEMALE,35-44,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,2,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,1300,53
MALE,65+,VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,4,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,700,76
MALE,65+,POST-SECONDARY OR HIGHER,RETIRED,MARRIED,4,ONE CAN`T BE TOO CAREFUL,YES,YES,2000,76
FEMALE,65+,PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,WIDOWED,11,ONE CAN`T BE TOO CAREFUL,YES,YES,3300,80
MALE,60-64,POST-SECONDARY OR HIGHER,RETIRED,MARRIED,8,MOST PEOPLE CAN BE TRUSTED,YES,YES,3200,110
FEMALE,60-64,PRIMARY/NO EDUCATION,RETIRED,WIDOWED,9,ONE CAN`T BE TOO CAREFUL,YES,YES,700,73
FEMALE,60-64,SECONDARY,RETIRED,MARRIED,7,ONE CAN`T BE TOO CAREFUL,YES,YES,1300,75
MALE,60-64,VOCATIONAL/GRAMMAR,SELF-EMPLOYED,MARRIED,5,ONE CAN`T BE TOO CAREFUL,YES,YES,2900,78
FEMALE,35-44,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,7,ONE CAN`T BE TOO CAREFUL,YES,YES,950,68
MALE,16-24,SECONDARY,PUPIL OR STUDENT,SINGLE,3,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,1000,102
MALE,65+,PRIMARY/NO EDUCATION,RETIRED,MARRIED,0,ONE CAN`T BE TOO CAREFUL,YES,NO,2200,80
FEMALE,25-34,SECONDARY,LONG-TERM SICK/DISABLED,SINGLE,3,ONE CAN`T BE TOO CAREFUL,YES,YES,480,65
MALE,45-59,VOCATIONAL/GRAMMAR,SELF-EMPLOYED,MARRIED,6,MOST PEOPLE CAN BE TRUSTED,YES,YES,2500,72
MALE,45-59,PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,SINGLE,1,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,604,76
MALE,16-24,SECONDARY,PUPIL OR STUDENT,SINGLE,0,MOST PEOPLE CAN BE TRUSTED,YES,NO,NA,75
FEMALE,16-24,SECONDARY,PUPIL OR STUDENT,SINGLE,0,IT`S DIFFICULT TO TELL,YES,NO,-8,53
MALE,60-64,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,7,ONE CAN`T BE TOO CAREFUL,YES,YES,2000,78
MALE,60-64,PRIMARY/NO EDUCATION,RETIRED,MARRIED,12,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,1700,80
MALE,16-24,PRIMARY/NO EDUCATION,PUPIL OR STUDENT,SINGLE,3,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NA,84
FEMALE,65+,SECONDARY,RETIRED,WIDOWED,5,MOST PEOPLE CAN BE TRUSTED,YES,YES,2000,70
FEMALE,25-34,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,0,MOST PEOPLE CAN BE TRUSTED,YES,YES,-8,NA
FEMALE,65+,PRIMARY/NO EDUCATION,RETIRED,WIDOWED,8,ONE CAN`T BE TOO CAREFUL,YES,YES,780,70
FEMALE,65+,PRIMARY/NO EDUCATION,RETIRED,WIDOWED,10,ONE CAN`T BE TOO CAREFUL,NA,NA,3900,66
MALE,65+,VOCATIONAL/GRAMMAR,RETIRED,MARRIED,11,ONE CAN`T BE TOO CAREFUL,YES,YES,-8,65
MALE,35-44,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,3,ONE CAN`T BE TOO CAREFUL,YES,NO,4000,80
MALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,-8,77
FEMALE,25-34,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,SINGLE,0,MOST PEOPLE CAN BE TRUSTED,YES,YES,1200,65
FEMALE,45-59,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,WIDOWED,4,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,1300,69
MALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,80
FEMALE,35-44,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,5,ONE CAN`T BE TOO CAREFUL,YES,YES,1800,60
FEMALE,25-34,SECONDARY,OTHER ECONOMICALLY INACTIVE,MARRIED,4,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,70
MALE,16-24,SECONDARY,PUPIL OR STUDENT,SINGLE,4,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,260,70
FEMALE,25-34,SECONDARY,EMPLOYED IN PRIVATE SECTOR,SINGLE,6,IT`S DIFFICULT TO TELL,YES,NO,4800,65
MALE,45-59,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,5000,84
MALE,35-44,VOCATIONAL/GRAMMAR,FARMER,MARRIED,0,MOST PEOPLE CAN BE TRUSTED,YES,YES,-8,105
MALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,65
FEMALE,35-44,POST-SECONDARY OR HIGHER,SELF-EMPLOYED,MARRIED,5,MOST PEOPLE CAN BE TRUSTED,YES,YES,-8,69
MALE,60-64,VOCATIONAL/GRAMMAR,RETIRED,DIVORCED,9,ONE CAN`T BE TOO CAREFUL,YES,YES,1900,91
MALE,45-59,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,6,ONE CAN`T BE TOO CAREFUL,YES,NO,-8,65
MALE,45-59,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,3,IT`S DIFFICULT TO TELL,YES,NO OPINION,1700,110
FEMALE,25-34,VOCATIONAL/GRAMMAR,UNEMPLOYED,WIDOWED,8,ONE CAN`T BE TOO CAREFUL,YES,NO,-8,81
FEMALE,45-59,PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,MARRIED,9,ONE CAN`T BE TOO CAREFUL,YES,YES,450,56
FEMALE,35-44,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,DIVORCED,8,ONE CAN`T BE TOO CAREFUL,YES,YES,1400,58
FEMALE,35-44,SECONDARY,UNEMPLOYED,DE FACTO SEPARATED,3,MOST PEOPLE CAN BE TRUSTED,YES,YES,1000,50
MALE,45-59,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,LEGALLY SEPARATED,8,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NA,78
FEMALE,60-64,VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,10,ONE CAN`T BE TOO CAREFUL,YES,YES,450,64
FEMALE,45-59,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,7,ONE CAN`T BE TOO CAREFUL,YES,YES,1600,56
MALE,16-24,PRIMARY/NO EDUCATION,PUPIL OR STUDENT,SINGLE,5,MOST PEOPLE CAN BE TRUSTED,YES,NO,NA,70
FEMALE,65+,PRIMARY/NO EDUCATION,RETIRED,WIDOWED,7,ONE CAN`T BE TOO CAREFUL,YES,YES,950,65
FEMALE,35-44,VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,9,ONE CAN`T BE TOO CAREFUL,YES,YES,1000,NA
FEMALE,45-59,PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,DIVORCED,19,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,620,44
MALE,35-44,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,3,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,1600,95
MALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,0,IT`S DIFFICULT TO TELL,NO OPINION,NO,NA,78
FEMALE,35-44,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,9,ONE CAN`T BE TOO CAREFUL,YES,NO,2000,65
MALE,16-24,SECONDARY,UNEMPLOYED,SINGLE,5,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,470,90
MALE,25-34,PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,MARRIED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,1180,117
FEMALE,45-59,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,MARRIED,6,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,75
MALE,35-44,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,2,IT`S DIFFICULT TO TELL,YES,NO OPINION,2500,75
MALE,35-44,VOCATIONAL/GRAMMAR,FARMER,MARRIED,6,ONE CAN`T BE TOO CAREFUL,YES,YES,700,95
FEMALE,65+,VOCATIONAL/GRAMMAR,RETIRED,MARRIED,7,ONE CAN`T BE TOO CAREFUL,YES,YES,620,58
MALE,65+,PRIMARY/NO EDUCATION,RETIRED,SINGLE,16,ONE CAN`T BE TOO CAREFUL,YES,YES,850,60
MALE,65+,PRIMARY/NO EDUCATION,RETIRED,MARRIED,3,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,1200,70
FEMALE,35-44,SECONDARY,FARMER,MARRIED,9,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,70
FEMALE,35-44,POST-SECONDARY OR HIGHER,UNEMPLOYED,MARRIED,0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NA,78
MALE,60-64,SECONDARY,RETIRED,MARRIED,5,MOST PEOPLE CAN BE TRUSTED,YES,YES,4800,80
MALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NA,58
MALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,2,ONE CAN`T BE TOO CAREFUL,YES,NO,NA,63
FEMALE,25-34,VOCATIONAL/GRAMMAR,SELF-EMPLOYED,MARRIED,2,MOST PEOPLE CAN BE TRUSTED,YES,NO,NA,54
MALE,25-34,PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,SINGLE,2,ONE CAN`T BE TOO CAREFUL,NO,NO,1000,64
MALE,25-34,PRIMARY/NO EDUCATION,PUPIL OR STUDENT,SINGLE,0,IT`S DIFFICULT TO TELL,YES,YES,1260,70
MALE,65+,SECONDARY,RETIRED,MARRIED,5,ONE CAN`T BE TOO CAREFUL,YES,YES,1500,68
MALE,16-24,SECONDARY,PUPIL OR STUDENT,SINGLE,1,IT`S DIFFICULT TO TELL,YES,NO,1300,80
FEMALE,16-24,SECONDARY,PUPIL OR STUDENT,SINGLE,1,IT`S DIFFICULT TO TELL,YES,YES,NA,54
MALE,60-64,PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,DIVORCED,2,ONE CAN`T BE TOO CAREFUL,YES,NO,1000,75
FEMALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,4,IT`S DIFFICULT TO TELL,YES,YES,NA,70
FEMALE,16-24,SECONDARY,PUPIL OR STUDENT,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NA,51
MALE,45-59,VOCATIONAL/GRAMMAR,EMPLOYED IN PUBLIC SECTOR,WIDOWED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,2400,NA
FEMALE,16-24,SECONDARY,PUPIL OR STUDENT,SINGLE,0,MOST PEOPLE CAN BE TRUSTED,YES,YES,1600,60
FEMALE,45-59,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,3,ONE CAN`T BE TOO CAREFUL,YES,YES,2500,75
MALE,35-44,VOCATIONAL/GRAMMAR,FARMER,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,82
FEMALE,25-34,POST-SECONDARY OR HIGHER,UNEMPLOYED,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,NO,600,64
FEMALE,35-44,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,0,MOST PEOPLE CAN BE TRUSTED,YES,YES,2800,74
FEMALE,35-44,POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,MARRIED,0,ONE CAN`T BE TOO CAREFUL,YES,NO,-8,70
FEMALE,35-44,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,1600,52
FEMALE,16-24,SECONDARY,PUPIL OR STUDENT,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,YES,1000,58
FEMALE,60-64,PRIMARY/NO EDUCATION,RETIRED,MARRIED,8,NA,YES,YES,570,50
FEMALE,25-34,POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,MARRIED,6,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,-8,55
MALE,25-34,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,0,ONE CAN`T BE TOO CAREFUL,NO,NO,2000,70
MALE,25-34,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,9,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,1500,90
MALE,60-64,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,4,ONE CAN`T BE TOO CAREFUL,YES,YES,3500,112
FEMALE,25-34,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,2,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,-8,60
FEMALE,16-24,SECONDARY,PUPIL OR STUDENT,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,YES,490,62
MALE,35-44,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,2,IT`S DIFFICULT TO TELL,YES,YES,1600,78
FEMALE,65+,SECONDARY,RETIRED,MARRIED,10,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,1200,105
FEMALE,45-59,VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,8,ONE CAN`T BE TOO CAREFUL,YES,YES,580,76
MALE,65+,POST-SECONDARY OR HIGHER,RETIRED,MARRIED,10,MOST PEOPLE CAN BE TRUSTED,YES,YES,3500,68
FEMALE,45-59,PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,WIDOWED,15,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,750,58
FEMALE,65+,SECONDARY,RETIRED,WIDOWED,4,IT`S DIFFICULT TO TELL,YES,YES,2700,66
FEMALE,16-24,SECONDARY,PUPIL OR STUDENT,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,-8,70
MALE,16-24,PRIMARY/NO EDUCATION,UNEMPLOYED,SINGLE,3,MOST PEOPLE CAN BE TRUSTED,YES,YES,NA,80
MALE,45-59,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,1800,98
FEMALE,35-44,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,MARRIED,0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NA,60
MALE,35-44,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,1,MOST PEOPLE CAN BE TRUSTED,YES,YES,2800,67
MALE,35-44,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,YES,1000,65
MALE,16-24,SECONDARY,EMPLOYED IN PRIVATE SECTOR,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,YES,1500,69
FEMALE,45-59,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,MARRIED,3,ONE CAN`T BE TOO CAREFUL,YES,YES,3000,83
FEMALE,45-59,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,SINGLE,4,ONE CAN`T BE TOO CAREFUL,YES,YES,520,65
FEMALE,35-44,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,1,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,1200,52
FEMALE,35-44,SECONDARY,NA,MARRIED,7,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,-8,63
MALE,65+,VOCATIONAL/GRAMMAR,RETIRED,MARRIED,4,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,2000,100
FEMALE,65+,PRIMARY/NO EDUCATION,RETIRED,WIDOWED,21,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,1200,63
MALE,16-24,SECONDARY,FARMER,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,YES,-8,57
FEMALE,45-59,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,13,IT`S DIFFICULT TO TELL,YES,YES,2200,68
FEMALE,65+,PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,MARRIED,NA,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,NA
MALE,16-24,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,NO,2000,92
MALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,0,IT`S DIFFICULT TO TELL,YES,YES,NA,65
FEMALE,60-64,VOCATIONAL/GRAMMAR,RETIRED,MARRIED,4,ONE CAN`T BE TOO CAREFUL,YES,YES,900,82
FEMALE,16-24,SECONDARY,PUPIL OR STUDENT,SINGLE,2,MOST PEOPLE CAN BE TRUSTED,YES,YES,NA,63
FEMALE,35-44,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,7,ONE CAN`T BE TOO CAREFUL,NO,YES,1500,65
FEMALE,45-59,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,5,ONE CAN`T BE TOO CAREFUL,YES,NO,1200,78
MALE,35-44,VOCATIONAL/GRAMMAR,SELF-EMPLOYED,MARRIED,1,ONE CAN`T BE TOO CAREFUL,YES,YES,5000,84
FEMALE,16-24,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,SINGLE,4,IT`S DIFFICULT TO TELL,YES,NO,-8,53
MALE,45-59,VOCATIONAL/GRAMMAR,UNEMPLOYED,SINGLE,12,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,70
FEMALE,45-59,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,5,ONE CAN`T BE TOO CAREFUL,YES,YES,2000,70
FEMALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,53
FEMALE,25-34,POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,MARRIED,3,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,1200,65
FEMALE,45-59,VOCATIONAL/GRAMMAR,EMPLOYED IN PUBLIC SECTOR,MARRIED,4,ONE CAN`T BE TOO CAREFUL,NO,NO,1200,60
MALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,11,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NA,100
FEMALE,25-34,SECONDARY,EMPLOYED IN PUBLIC SECTOR,DE FACTO SEPARATED,1,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,1100,53
FEMALE,60-64,PRIMARY/NO EDUCATION,RETIRED,MARRIED,14,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,1000,84
FEMALE,16-24,SECONDARY,PUPIL OR STUDENT,SINGLE,1,ONE CAN`T BE TOO CAREFUL,YES,YES,700,58
MALE,65+,PRIMARY/NO EDUCATION,RETIRED,MARRIED,10,ONE CAN`T BE TOO CAREFUL,YES,YES,1560,73
FEMALE,65+,PRIMARY/NO EDUCATION,RETIRED,MARRIED,11,MOST PEOPLE CAN BE TRUSTED,YES,YES,800,94
MALE,16-24,SECONDARY,EMPLOYED IN PRIVATE SECTOR,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,YES,1200,72
