"sex","agegr","edu","socprof","marital","depress","trust","trustfam","trustneigh","income","weight"
"FEMALE","35-44","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",4,"MOST PEOPLE CAN BE TRUSTED","YES","NO",2000,73
"FEMALE","45-59","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","SINGLE",1,"MOST PEOPLE CAN BE TRUSTED","YES","NO",2000,80
"MALE","16-24","SECONDARY",NA,"SINGLE",0,"IT`S DIFFICULT TO TELL","YES","YES",1420,92
"MALE","35-44","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE",0,"IT`S DIFFICULT TO TELL","YES","YES",-8,75
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES",4200,48
"MALE","35-44","POST-SECONDARY OR HIGHER","UNEMPLOYED","SINGLE",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,71
"MALE","45-59","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",1500,70
"MALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO",1000,80
"FEMALE","25-34","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE","MARRIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,63
"FEMALE","60-64","VOCATIONAL/GRAMMAR","RETIRED","SINGLE",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1300,60
"MALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",3000,90
"MALE","25-34","PRIMARY/NO EDUCATION","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",1180,80
"FEMALE","65+","VOCATIONAL/GRAMMAR","FARMER","MARRIED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,75
"FEMALE","25-34","SECONDARY","EMPLOYED IN PUBLIC SECTOR","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",2600,56
"MALE","16-24","PRIMARY/NO EDUCATION","PUPIL OR STUDENT","SINGLE",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES",NA,65
"FEMALE","25-34","SECONDARY","EMPLOYED IN PRIVATE SECTOR","DIVORCED",0,"MOST PEOPLE CAN BE TRUSTED","NO","YES",1385,69
"FEMALE","45-59","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1000,56
"MALE","45-59","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED","MARRIED",5,"IT`S DIFFICULT TO TELL","YES","YES",760,78
"FEMALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","SINGLE",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",1000,50
"MALE","16-24","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","SINGLE",3,"IT`S DIFFICULT TO TELL","YES","YES",1000,74
"MALE","35-44","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",1160,85
"MALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",1,"ONE CAN`T BE TOO CAREFUL","YES","NO",1800,76
"FEMALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",9,"ONE CAN`T BE TOO CAREFUL","YES","NO",1700,90
"MALE","45-59","SECONDARY","EMPLOYED IN PUBLIC SECTOR","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO",1500,130
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",0,"IT`S DIFFICULT TO TELL","YES","YES",NA,69
"FEMALE","45-59","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",1461,50
"FEMALE","45-59","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES",2000,73
"FEMALE","65+","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED","WIDOWED",9,"IT`S DIFFICULT TO TELL","NO","YES",5000,78
"MALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"IT`S DIFFICULT TO TELL","NO OPINION","NO OPINION",1600,67
"FEMALE","16-24","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","SINGLE",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",1000,63
"MALE","45-59","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",2000,96
"MALE","16-24","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE",2,"IT`S DIFFICULT TO TELL","NO","NO",NA,73
"FEMALE","45-59","POST-SECONDARY OR HIGHER","SELF-EMPLOYED","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO",-8,56
"FEMALE","45-59","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","WIDOWED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES",1500,62
"FEMALE","45-59","SECONDARY","EMPLOYED IN PUBLIC SECTOR","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",2000,55
"FEMALE","45-59","SECONDARY","FARMER","MARRIED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,95
"FEMALE","45-59","SECONDARY","FARMER","WIDOWED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO",1400,65
"MALE","45-59","VOCATIONAL/GRAMMAR","FARMER","MARRIED",13,"MOST PEOPLE CAN BE TRUSTED",NA,"YES",1000,80
"FEMALE","25-34","POST-SECONDARY OR HIGHER","UNEMPLOYED","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","NO","NO OPINION",-8,60
"MALE","35-44","PRIMARY/NO EDUCATION","FARMER","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",1200,90
"FEMALE","60-64","POST-SECONDARY OR HIGHER","UNEMPLOYED","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO",NA,72
"FEMALE","65+","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE","MARRIED",13,"ONE CAN`T BE TOO CAREFUL","YES","YES",500,56
"MALE","65+","SECONDARY","RETIRED","MARRIED",10,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",2010,80
"MALE","45-59","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",1200,90
"FEMALE","45-59","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",500,65
"FEMALE","65+","POST-SECONDARY OR HIGHER","LONG-TERM SICK/DISABLED","WIDOWED",10,"ONE CAN`T BE TOO CAREFUL","YES","YES",800,56
"MALE","25-34","SECONDARY","SELF-EMPLOYED","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",4000,76
"MALE","35-44","POST-SECONDARY OR HIGHER","SELF-EMPLOYED","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES",NA,-8,100
"MALE","45-59","SECONDARY","SELF-EMPLOYED","MARRIED",4,"MOST PEOPLE CAN BE TRUSTED","YES","YES",3000,80
"FEMALE","65+","SECONDARY","RETIRED","WIDOWED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",1450,56
"FEMALE","45-59","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",8,"MOST PEOPLE CAN BE TRUSTED","YES","YES",3000,75
"MALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO",4000,98
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES",NA,60
"MALE","25-34","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",1600,89
"MALE","45-59","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",2000,90
"FEMALE","60-64","PRIMARY/NO EDUCATION","RETIRED","MARRIED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES",650,73
"MALE","25-34","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT","SINGLE",2,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",260,90
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",5,"MOST PEOPLE CAN BE TRUSTED","YES","YES",714,70
"MALE","60-64","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",7,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1728,90
"MALE","35-44","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,75
"MALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES",800,65
"MALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",1350,67
"FEMALE","25-34","SECONDARY","EMPLOYED IN PUBLIC SECTOR","SINGLE",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",2000,NA
"FEMALE","45-59","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",1000,56
"FEMALE","25-34","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"IT`S DIFFICULT TO TELL","YES","YES",4500,50
"MALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"IT`S DIFFICULT TO TELL","YES","YES",2700,80
"FEMALE","45-59","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",1200,80
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",700,47
"FEMALE","25-34","SECONDARY","EMPLOYED IN PUBLIC SECTOR","SINGLE",1,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",2500,56
"MALE","65+","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED","WIDOWED",18,"ONE CAN`T BE TOO CAREFUL","YES","YES",1100,83
"MALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",16,"ONE CAN`T BE TOO CAREFUL","YES","YES",1100,60
"MALE","35-44","PRIMARY/NO EDUCATION","OTHER ECONOMICALLY INACTIVE","DIVORCED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES",725,86
"MALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1300,100
"FEMALE","16-24","VOCATIONAL/GRAMMAR","UNEMPLOYED","SINGLE",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,56
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,54
"MALE","25-34","SECONDARY","FARMER","SINGLE",2,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",2000,84
"FEMALE","60-64","SECONDARY","RETIRED","SINGLE",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",1600,58
"FEMALE","45-59","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",150,80
"FEMALE","60-64","SECONDARY","RETIRED","MARRIED",9,"ONE CAN`T BE TOO CAREFUL","YES","NO",1000,75
"MALE","16-24","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",-8,68
"FEMALE","65+","SECONDARY","RETIRED","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES",1200,70
"MALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",3300,98
"MALE","60-64","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",720,94
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,55
"FEMALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO",1100,78
"FEMALE","25-34","SECONDARY","FARMER","MARRIED",6,"MOST PEOPLE CAN BE TRUSTED","YES","YES",940,53
"FEMALE","65+","SECONDARY","RETIRED","WIDOWED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",2600,60
"FEMALE","60-64","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",8,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",800,80
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",7,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1000,59
"FEMALE","35-44","VOCATIONAL/GRAMMAR","UNEMPLOYED","SINGLE",3,"IT`S DIFFICULT TO TELL","YES","YES",1100,98
"FEMALE","45-59","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",450,56
"MALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",1200,70
"MALE","60-64","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",510,60
"MALE","65+","SECONDARY","RETIRED","MARRIED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES",1300,85
"MALE","65+","POST-SECONDARY OR HIGHER","RETIRED","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",2300,88
"FEMALE","16-24","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES",-8,55
"FEMALE","45-59","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",4,"MOST PEOPLE CAN BE TRUSTED","YES","NO OPINION",2900,67
"MALE","45-59","SECONDARY","PUPIL OR STUDENT","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",1860,95
"FEMALE","25-34","SECONDARY","EMPLOYED IN PRIVATE SECTOR","DIVORCED",0,"ONE CAN`T BE TOO CAREFUL","NO","NO",1000,50
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","WIDOWED",NA,"ONE CAN`T BE TOO CAREFUL","YES","YES",1065,80
"MALE","35-44","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",3,"MOST PEOPLE CAN BE TRUSTED","YES","YES",2400,90
"FEMALE","60-64","PRIMARY/NO EDUCATION","RETIRED","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES",620,97
"MALE","60-64","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE","MARRIED",10,"ONE CAN`T BE TOO CAREFUL","YES","YES",1380,79
"MALE","16-24","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE",2,"IT`S DIFFICULT TO TELL","NO OPINION","NO OPINION",NA,59
"MALE","16-24","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","MARRIED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO",-8,80
"FEMALE","60-64","SECONDARY","RETIRED","DIVORCED",10,"ONE CAN`T BE TOO CAREFUL","YES","YES",2400,53
"FEMALE","65+","SECONDARY","RETIRED","WIDOWED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",1400,68
"FEMALE","16-24","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT","SINGLE",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES",980,53
"FEMALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",1400,63
"FEMALE","45-59","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","MARRIED",14,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",-8,75
"FEMALE","45-59","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO",1800,59
"FEMALE","45-59","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",1300,64
"FEMALE","45-59","PRIMARY/NO EDUCATION","UNEMPLOYED","MARRIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","NO OPINION",NA,85
"FEMALE","35-44","SECONDARY","PUPIL OR STUDENT","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",-8,57
"FEMALE","45-59","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,52
"FEMALE","45-59","SECONDARY","EMPLOYED IN PRIVATE SECTOR","DIVORCED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",1200,69
"MALE","25-34","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",NA,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,117
"FEMALE","25-34","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",NA,72
"MALE","35-44","VOCATIONAL/GRAMMAR","UNEMPLOYED","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",NA,65
"MALE","25-34","SECONDARY","UNEMPLOYED","SINGLE",NA,"MOST PEOPLE CAN BE TRUSTED","YES","NO",NA,88
"FEMALE",NA,"SECONDARY","EMPLOYED IN PUBLIC SECTOR","WIDOWED",19,"ONE CAN`T BE TOO CAREFUL","YES","YES",1800,56
"FEMALE","35-44","SECONDARY","EMPLOYED IN PUBLIC SECTOR","DIVORCED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",2000,54
"FEMALE","16-24","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","SINGLE",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES",2000,65
"FEMALE","35-44","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO",680,74
"MALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1000,62
"FEMALE","16-24","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1100,80
"MALE","45-59","POST-SECONDARY OR HIGHER","SELF-EMPLOYED","MARRIED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES",-8,80
"FEMALE","35-44","SECONDARY","OTHER ECONOMICALLY INACTIVE","DIVORCED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,60
"FEMALE","65+","SECONDARY","LONG-TERM SICK/DISABLED","WIDOWED",12,"ONE CAN`T BE TOO CAREFUL","YES","YES",1700,56
"MALE","45-59","POST-SECONDARY OR HIGHER","RETIRED","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO",1800,90
"MALE","45-59","PRIMARY/NO EDUCATION","FARMER","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",1000,75
"MALE","16-24","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT","SINGLE",0,"MOST PEOPLE CAN BE TRUSTED","YES","NO OPINION",1280,72
"MALE","35-44","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"IT`S DIFFICULT TO TELL","YES","YES",2000,73
"FEMALE","35-44","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES",2000,110
"FEMALE","35-44","SECONDARY","EMPLOYED IN PUBLIC SECTOR","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",3000,66
"MALE","16-24","PRIMARY/NO EDUCATION","PUPIL OR STUDENT","SINGLE",0,NA,NA,"YES",-8,50
"MALE","45-59","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO",1200,86
"MALE","45-59","VOCATIONAL/GRAMMAR","FARMER","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",2400,82
"FEMALE","60-64","PRIMARY/NO EDUCATION","RETIRED","MARRIED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES",901,64
"FEMALE","25-34","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","MARRIED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO",680,60
"MALE","35-44","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",600,75
"FEMALE","25-34","VOCATIONAL/GRAMMAR","FARMER","MARRIED",11,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1000,68
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","WIDOWED",14,"ONE CAN`T BE TOO CAREFUL","YES","YES",850,53
"MALE","25-34","PRIMARY/NO EDUCATION","EMPLOYED IN PRIVATE SECTOR","LEGALLY SEPARATED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",1000,80
"MALE","35-44","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE",NA,"IT`S DIFFICULT TO TELL","YES","YES",-8,75
"MALE","25-34","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE",1,"IT`S DIFFICULT TO TELL","NO OPINION","NO",3700,68
"MALE","60-64","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","MARRIED",10,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,72
"MALE","65+","SECONDARY","OTHER ECONOMICALLY INACTIVE","MARRIED",1,"MOST PEOPLE CAN BE TRUSTED","YES","YES",NA,100
"FEMALE","65+","SECONDARY","RETIRED","SINGLE",9,"ONE CAN`T BE TOO CAREFUL","YES","YES",875,60
"FEMALE","65+","POST-SECONDARY OR HIGHER","RETIRED","DIVORCED",6,"MOST PEOPLE CAN BE TRUSTED","YES","NO OPINION",2050,90
"FEMALE","65+","SECONDARY","RETIRED","WIDOWED",8,"ONE CAN`T BE TOO CAREFUL","NO","NO",1460,63
"MALE","65+","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED","MARRIED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES",153,82
"FEMALE","45-59","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",1000,70
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",10,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,80
"FEMALE","25-34","SECONDARY","OTHER ECONOMICALLY INACTIVE","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,50
"FEMALE","16-24","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1500,56
"FEMALE","45-59","PRIMARY/NO EDUCATION","OTHER ECONOMICALLY INACTIVE","SINGLE",9,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1000,95
"FEMALE","35-44","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"MOST PEOPLE CAN BE TRUSTED","NO","YES",1100,70
"MALE","60-64","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",8,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1000,104
"MALE","65+","SECONDARY","RETIRED","WIDOWED",14,"ONE CAN`T BE TOO CAREFUL","YES","YES",3000,75
"FEMALE","16-24","POST-SECONDARY OR HIGHER","UNEMPLOYED","SINGLE",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES",NA,45
"FEMALE","65+","SECONDARY","RETIRED","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",980,60
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",15,"ONE CAN`T BE TOO CAREFUL","NO","NO",950,90
"MALE","65+","SECONDARY","RETIRED","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",970,85
"MALE","45-59","PRIMARY/NO EDUCATION","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"IT`S DIFFICULT TO TELL","YES","YES",1250,90
"FEMALE","45-59","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","WIDOWED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO",1500,50
"FEMALE","60-64","POST-SECONDARY OR HIGHER","RETIRED","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",1297,51
"MALE","25-34","VOCATIONAL/GRAMMAR","SELF-EMPLOYED","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",7500,75
"FEMALE","25-34","SECONDARY","OTHER ECONOMICALLY INACTIVE","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO",-8,70
"FEMALE","45-59","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","MARRIED",5,"MOST PEOPLE CAN BE TRUSTED","YES","YES",16000,80
"MALE","25-34","SECONDARY","FARMER","SINGLE",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,96
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","WIDOWED",15,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,65
"FEMALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","SINGLE",1,"ONE CAN`T BE TOO CAREFUL","YES","YES",3500,75
"MALE","60-64","PRIMARY/NO EDUCATION","RETIRED","MARRIED",15,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,NA
"FEMALE","35-44","PRIMARY/NO EDUCATION","OTHER ECONOMICALLY INACTIVE","MARRIED",1,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",NA,63
"FEMALE","35-44","PRIMARY/NO EDUCATION","EMPLOYED IN PRIVATE SECTOR","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1000,67
"FEMALE","35-44","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",1500,90
"MALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,65
